split,category,lineup,player,step,target_win,role,phase,target_owner_group,target_quadrant,action_target,sample_weight,sample_kind,compare_target_id,sun_penalty,long_flight_penalty,opportunity_penalty,overtake_bonus,board_ownership_bonus,projected_overtake_count,overtake_focus_weight,trend_identity,pressure_reason,pressure_target_id,pressure_quadrant,pressure_source_count,pressure_fleet_count,pressure_hostile_ships,pressure_projected_defense,pressure_defense_ratio,pressure_eta_spread
train,without_mine,intruder smith,intruder,70,1,expander,attack,enemy,Q2_NW,0.263301,3.023083,chosen_action,,0.95,0.18,0.372605,0.322144,0.481436,0.0,3.023083,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,intruder,80,1,expander,established,neutral,Q2_NW,0.762393,1.583961,chosen_action,,0.0,0.18,0.133758,0.08552,0.280529,0.0,1.583961,pressured,concentrated_inbound,13,Q1_SW,2,3,97,75.0,1.2933,8.988
train,without_mine,intruder smith,intruder,80,1,expander,attack,enemy,Q2_NW,0.892052,2.178405,chosen_action,,0.0,0.18,0.081735,0.16668,0.132129,0.0,2.178405,pressured,concentrated_inbound,13,Q1_SW,2,3,97,75.0,1.2933,8.988
train,without_mine,intruder smith,intruder,80,1,anchor,established,friendly,Q1_SW,1.0,1.774221,chosen_action,,0.0,0.0,0.0,0.139712,0.32512,0.0,1.774221,pressured,concentrated_inbound,13,Q1_SW,2,3,97,75.0,1.2933,8.988
train,without_mine,intruder smith,intruder,90,1,expander,attack,enemy,Q2_NW,1.0,2.715494,chosen_action,,0.0,0.04113,0.0,0.258534,0.366676,0.0,2.715494,pressured,concentrated_inbound,18,Q1_SW,2,2,29,8.0,3.625,5.535
train,without_mine,intruder smith,smith,90,0,expander,attack,enemy,Q1_SW,0.51611,3.466143,chosen_action,,0.0,0.0,0.0,0.468805,0.2526,0.0,3.466143,pressured,concentrated_inbound,11,Q2_NW,2,2,67,52.0,1.2885,3.577
train,without_mine,intruder smith,intruder,100,1,expander,attack,enemy,Q2_NW,1.0,2.416034,chosen_action,,0.0,0.0,0.0,0.197927,0.2526,0.0,2.416034,pressured,concentrated_inbound,16,Q2_NW,2,3,52,34.0,1.5294,5.698
train,without_mine,intruder smith,smith,100,0,expander,attack,enemy,Q0_SE,0.557103,4.739943,chosen_action,,0.0,0.18,0.007482,0.836305,0.542822,0.0,4.739943,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,smith,100,0,expander,attack,enemy,Q3_NE,0.456715,4.56982,chosen_action,,0.95,0.18,0.019617,0.796358,0.487822,0.0,4.56982,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,smith,120,0,attacker,attack,neutral,Q3_NE,0.231143,2.792836,chosen_action,,0.95,0.18,0.077016,0.395105,0.625618,0.0,2.792836,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,intruder,130,1,expander,attack,enemy,Q1_SW,1.0,2.844546,chosen_action,,0.0,0.0,0.0,0.288273,0.4094,0.0,2.844546,pressured,concentrated_inbound,11,Q2_NW,2,2,104,188.0,0.5532,0.013
train,without_mine,intruder smith,intruder,130,1,attacker,established,neutral,Q0_SE,0.853188,1.397066,chosen_action,,0.0,0.178316,0.020422,0.050784,0.20384,0.0,1.397066,pressured,concentrated_inbound,11,Q2_NW,2,2,104,188.0,0.5532,0.013
train,without_mine,best intruder smith 1039,best,0,1,expander,initiation,neutral,Q0_SE,0.978139,1.714462,chosen_action,,0.0,0.0,0.115239,0.09418,0.3618,0.0,1.714462,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,0,0,expander,initiation,neutral,Q1_SW,0.293378,1.714462,chosen_action,,0.0,0.0,0.0,0.09418,0.3618,0.0,1.714462,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,smith,0,0,expander,initiation,neutral,Q3_NE,0.293378,1.714462,chosen_action,,0.0,0.0,0.0,0.09418,0.3618,0.0,1.714462,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,1039,0,0,expander,initiation,neutral,Q2_NW,0.293378,1.714462,chosen_action,,0.0,0.0,0.0,0.09418,0.3618,0.0,1.714462,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,smith,10,0,expander,expansion,neutral,Q3_NE,0.147408,1.376405,chosen_action,,0.0,0.109253,0.4,0.046428,0.19628,0.0,1.376405,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,30,1,expander,expansion,neutral,Q2_NW,0.170487,2.211809,chosen_action,,0.0,0.18,0.4,0.221043,0.282449,0.333333,2.211809,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,40,1,anchor,expansion,neutral,Q1_SW,0.351192,1.776672,chosen_action,,0.0,0.18,0.229083,0.164098,0.283582,0.0,1.776672,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,40,0,expander,expansion,friendly,Q0_SE,0.228346,1.537847,chosen_action,,0.0,0.035778,0.172139,0.089185,0.239853,0.0,1.537847,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,smith,40,0,expander,expansion,neutral,Q3_NE,0.267355,1.90695,chosen_action,,0.0,0.017959,0.203119,0.134456,0.21056,0.333333,1.90695,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,80,1,expander,expansion,enemy,Q2_NW,0.505493,1.657963,chosen_action,,0.0,0.18,0.4,0.111796,0.288631,0.0,1.657963,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,90,0,expander,expansion,enemy,Q0_SE,0.406428,2.930522,chosen_action,,0.0,0.0,0.205957,0.322485,0.115969,0.0,2.930522,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,90,0,expander,expansion,neutral,Q3_NE,0.129251,1.996512,chosen_action,,0.95,0.18,0.230203,0.180886,0.416582,0.0,1.996512,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,100,1,expander,expansion,friendly,Q0_SE,0.53505,1.627302,chosen_action,,0.0,0.18,0.366416,0.108736,0.27136,0.0,1.627302,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,100,0,expander,expansion,enemy,Q0_SE,0.500342,3.401541,chosen_action,,0.0,0.039263,0.0,0.433856,0.26688,0.0,3.401541,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,110,1,expander,expansion,enemy,Q0_SE,0.893557,3.492598,chosen_action,,0.0,0.18,0.241488,0.365066,0.2344,0.333333,3.492598,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,120,1,expander,expansion,enemy,Q1_SW,0.793575,2.198308,chosen_action,,0.0,0.050147,0.312578,0.173705,0.134382,0.0,2.198308,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,140,1,expander,expansion,enemy,Q2_NW,0.99524,2.576505,chosen_action,,0.0,0.114065,0.096335,0.228057,0.317902,0.0,2.576505,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,140,0,expander,expansion,enemy,Q1_SW,0.283989,2.803269,chosen_action,,0.0,0.168084,0.227371,0.301148,0.05964,0.0,2.803269,pressured,concentrated_inbound,1,Q1_SW,2,2,140,39.0,3.5897,6.236
train,without_mine,best intruder smith 1039,intruder,140,0,anchor,expansion,neutral,Q2_NW,0.063519,1.489805,chosen_action,,0.95,0.123442,0.4,0.089426,0.20384,0.0,1.489805,pressured,concentrated_inbound,1,Q1_SW,2,2,140,39.0,3.5897,6.236
train,without_mine,best intruder smith 1039,intruder,140,0,expander,expansion,enemy,Q1_SW,0.23108,2.803269,chosen_action,,0.95,0.161325,0.4,0.301148,0.05964,0.0,2.803269,pressured,concentrated_inbound,1,Q1_SW,2,2,140,39.0,3.5897,6.236
train,without_mine,best intruder smith 1039,best,150,1,expander,expansion,neutral,Q2_NW,0.728057,1.726241,chosen_action,,0.0,0.18,0.18687,0.09526,0.368604,0.0,1.726241,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,160,1,expander,expansion,enemy,Q2_NW,0.245015,2.265529,chosen_action,,0.0,0.18,0.4,0.186084,0.162169,0.0,2.265529,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,160,0,expander,expansion,enemy,Q1_SW,0.367882,2.860853,chosen_action,,0.0,0.155797,0.19809,0.306066,0.093551,0.0,2.860853,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,170,1,expander,expansion,enemy,Q3_NE,1.0,2.324975,chosen_action,,0.0,0.0,0.0,0.178728,0.21928,0.0,2.324975,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,170,0,expander,expansion,friendly,Q2_NW,0.193797,1.30588,chosen_action,,0.0,0.0,0.2263,0.086342,0.07308,0.0,1.30588,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,170,0,expander,expansion,enemy,Q0_SE,0.302654,3.362077,chosen_action,,0.95,0.18,0.4,0.447807,0.212844,0.0,3.362077,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,200,1,expander,expansion,friendly,Q2_NW,0.092006,1.708442,chosen_action,,0.95,0.18,0.216062,0.122669,0.306693,0.0,1.708442,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,200,0,expander,expansion,enemy,Q3_NE,0.331327,3.58784,chosen_action,,0.95,0.18,0.220191,0.519265,0.25304,0.0,3.58784,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,200,0,expander,expansion,friendly,Q2_NW,0.203617,1.323459,chosen_action,,0.0,0.0,0.188422,0.091305,0.07728,0.0,1.323459,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,200,0,expander,expansion,unknown,unknown,0.069062,1.0,chosen_action,,0.0,0.18,0.294691,0.0,0.0,0.0,1.0,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,200,0,anchor,expansion,friendly,Q2_NW,0.041302,1.323459,chosen_action,,0.95,0.099221,0.4,0.091305,0.07728,0.0,1.323459,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,210,1,expander,expansion,enemy,Q2_NW,0.625753,1.99475,chosen_action,,0.0,0.18,0.324233,0.132374,0.057076,0.0,1.99475,pressured,concentrated_inbound,18,Q2_NW,2,2,55,11.0,5.0,0.0
train,without_mine,best intruder smith 1039,best,210,1,expander,expansion,friendly,Q2_NW,0.682802,1.170819,chosen_action,,0.0,0.135942,0.203317,0.035762,0.062956,0.0,1.170819,pressured,concentrated_inbound,18,Q2_NW,2,2,55,11.0,5.0,0.0
train,without_mine,best intruder smith 1039,intruder,210,0,expander,expansion,enemy,Q1_SW,0.375806,3.930487,chosen_action,,0.95,0.18,0.272408,0.579592,0.399604,0.0,3.930487,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,220,1,expander,expansion,friendly,Q0_SE,0.373687,1.484975,chosen_action,,0.0,0.18,0.229401,0.078728,0.21928,0.0,1.484975,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1039,1039,0,0,expander,initiation,neutral,Q1_SW,0.245463,2.094766,chosen_action,,0.0,0.18,0.305092,0.174363,0.50096,0.0,2.094766,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1039,best,30,1,anchor,expansion,neutral,Q0_SE,1.0,2.291423,chosen_action,,0.0,0.019407,0.0,0.215825,0.57292,0.0,2.291423,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1039,1039,40,0,expander,expansion,neutral,Q2_NW,0.341121,2.47386,chosen_action,,0.0,0.116933,0.126804,0.332319,0.50096,0.0,2.47386,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1039,best,50,1,expander,attack,neutral,Q3_NE,1.0,1.834479,chosen_action,,0.0,0.0,0.0,0.119162,0.406289,0.0,1.834479,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1039,best,50,1,expander,attack,friendly,Q1_SW,0.864075,1.557669,chosen_action,,0.0,0.0,0.2084,0.094055,0.24588,0.0,1.557669,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1039,1039,50,0,expander,expansion,neutral,Q3_NE,0.247014,2.055473,chosen_action,,0.0,0.155452,0.291707,0.214218,0.401,0.0,2.055473,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1039,best,60,1,battery,attack,enemy,Q1_SW,1.0,2.605038,chosen_action,,0.0,0.0,0.0,0.237776,0.32176,0.0,2.605038,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1039,best,70,1,expander,established,friendly,Q3_NE,0.062317,1.482307,chosen_action,,0.95,0.18,0.002691,0.099504,0.180369,0.0,1.482307,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1039,1039,70,0,battery,attack,enemy,Q1_SW,0.398087,3.488309,chosen_action,,0.0,0.18,0.004762,0.470111,0.266698,0.0,3.488309,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1039,best,80,1,attacker,attack,enemy,Q3_NE,1.0,3.000999,chosen_action,,0.0,0.0897,0.0,0.317924,0.472578,0.0,3.000999,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1039,best,90,1,shield,established,friendly,Q3_NE,1.0,2.016024,chosen_action,,0.0,0.0,0.0,0.190693,0.4136,0.0,2.016024,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1039,1039,110,0,expander,expansion,enemy,Q2_NW,0.425447,3.534005,chosen_action,,0.0,0.121923,0.376124,0.473899,0.293813,0.0,3.534005,pressured,concentrated_inbound,3,Q2_NW,3,3,250,108.0,2.3148,4.326
train,without_mine,best 1200,best,0,1,anchor,initiation,neutral,Q3_NE,0.850471,1.999116,chosen_action,,0.0,0.015916,0.1,0.154196,0.46596,0.0,1.999116,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,0,0,anchor,initiation,neutral,Q1_SW,0.2742,1.999116,chosen_action,,0.0,0.015916,0.1,0.154196,0.46596,0.0,1.999116,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,10,0,anchor,expansion,neutral,Q2_NW,0.1683,1.663355,chosen_action,,0.0,0.18,0.130045,0.106928,0.30128,0.0,1.663355,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,best,30,1,attacker,attack,enemy,Q2_NW,0.776694,2.777633,chosen_action,,0.0,0.18,0.27492,0.27014,0.392071,0.0,2.777633,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,30,0,expander,expansion,neutral,Q3_NE,0.383267,2.729658,chosen_action,,0.0,0.021626,0.0,0.391386,0.585431,0.0,2.729658,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,40,0,sweeper,attack,enemy,Q0_SE,0.39797,4.105763,chosen_action,,0.0,0.18,0.4,0.639931,0.422169,0.0,4.105763,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,40,0,expander,attack,enemy,Q1_SW,0.550123,4.226507,chosen_action,,0.0,0.18,0.133051,0.706716,0.39288,0.0,4.226507,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,best,50,1,expander,attack,enemy,Q1_SW,0.960252,2.432103,chosen_action,,0.0,0.060527,0.166142,0.201315,0.25848,0.0,2.432103,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,50,0,expander,attack,neutral,Q2_NW,0.416904,2.940298,chosen_action,,0.0,0.029502,0.0,0.463982,0.6124,0.0,2.940298,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,50,0,expander,attack,friendly,Q1_SW,0.267842,2.212998,chosen_action,,0.0,0.170397,0.268706,0.303523,0.35892,0.0,2.212998,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,best,60,1,expander,established,friendly,Q1_SW,0.94004,1.572866,chosen_action,,0.0,0.022277,0.112129,0.096822,0.252218,0.0,1.572866,pressured,concentrated_inbound,18,Q3_NE,3,4,72,75.0,0.96,2.764
train,without_mine,best 1200,1200,60,0,expander,attack,enemy,Q2_NW,0.525152,3.841013,chosen_action,,0.0,0.021878,0.171095,0.586099,0.32176,0.0,3.841013,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,60,0,expander,attack,neutral,Q2_NW,0.146296,1.61286,chosen_action,,0.0,0.18,0.14468,0.124161,0.23324,0.0,1.61286,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,60,0,feeder,attack,neutral,Q3_NE,0.280692,3.181512,chosen_action,,0.0,0.18,0.4,0.508814,0.711378,0.0,3.181512,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,60,0,expander,attack,friendly,Q2_NW,0.217999,1.562538,chosen_action,,0.0,0.0,0.269151,0.158791,0.1344,0.0,1.562538,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,70,0,feeder,attack,enemy,Q0_SE,0.357001,3.785833,chosen_action,,0.95,0.18,0.4,0.555485,0.335311,0.0,3.785833,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,70,0,expander,attack,friendly,Q2_NW,0.226144,2.545072,chosen_action,,0.0,0.18,0.4,0.393265,0.44536,0.0,2.545072,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,70,0,expander,attack,friendly,Q2_NW,0.239645,2.212237,chosen_action,,0.0,0.18,0.4,0.299314,0.36584,0.0,2.212237,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,best,80,1,expander,established,friendly,Q1_SW,0.902615,2.023676,chosen_action,,0.0,0.0,0.230029,0.192307,0.4164,0.0,2.023676,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,80,0,expander,expansion,enemy,Q1_SW,0.508563,3.600311,chosen_action,,0.0,0.0,0.12248,0.515799,0.26844,0.0,3.600311,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,80,0,anchor,expansion,enemy,Q1_SW,0.387081,3.409082,chosen_action,,0.0,0.18,0.148384,0.455965,0.23316,0.0,3.409082,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,0,0,anchor,initiation,neutral,Q2_NW,0.155706,1.983974,chosen_action,,0.0,0.18,0.4,0.174527,0.4186,0.0,1.983974,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,20,0,anchor,expansion,neutral,Q3_NE,0.335215,3.55546,chosen_action,,0.0,0.18,0.368705,0.388613,0.5354,1.0,3.55546,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,20,0,expander,expansion,neutral,Q3_NE,0.427998,3.55546,chosen_action,,0.0,0.18,0.244791,0.388613,0.5354,1.0,3.55546,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,30,0,expander,expansion,neutral,Q2_NW,0.149764,1.507385,chosen_action,,0.0,0.18,0.4,0.094388,0.20804,0.0,1.507385,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,40,0,feeder,established,friendly,Q3_NE,0.188961,2.169609,chosen_action,,0.0,0.121919,0.4,0.330152,0.27944,0.0,2.169609,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,50,1,expander,established,neutral,Q3_NE,0.447121,1.526389,chosen_action,,0.0,0.18,0.021562,0.075106,0.256396,0.0,1.526389,pressured,concentrated_inbound,9,Q1_SW,2,6,107,173.0,0.6185,8.619
train,without_mine,intruder 1200,1200,50,0,feeder,attack,enemy,Q0_SE,0.455531,4.557495,chosen_action,,0.95,0.18,0.4,0.773438,0.51944,0.0,4.557495,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,50,0,attacker,attack,enemy,Q0_SE,0.566855,4.665977,chosen_action,,0.0,0.18,0.32867,0.843704,0.47488,0.0,4.665977,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,50,0,expander,attack,friendly,Q2_NW,0.374171,2.384863,chosen_action,,0.0,0.016786,0.0,0.356031,0.39288,0.0,2.384863,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,60,1,attacker,established,friendly,Q3_NE,0.793567,1.561306,chosen_action,,0.0,0.155473,0.123927,0.093717,0.249173,0.0,1.561306,pressured,concentrated_inbound,10,Q3_NE,2,2,74,70.0,1.0571,4.023
train,without_mine,intruder 1200,intruder,60,1,expander,established,friendly,Q1_SW,1.0,2.004546,chosen_action,,0.0,0.005202,0.0,0.188273,0.4094,0.0,2.004546,pressured,concentrated_inbound,10,Q3_NE,2,2,74,70.0,1.0571,4.023
train,without_mine,intruder 1200,1200,60,0,expander,attack,friendly,Q2_NW,0.180936,2.197736,chosen_action,,0.0,0.18,0.4,0.338092,0.28616,0.0,2.197736,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,60,0,expander,attack,enemy,Q0_SE,0.418054,3.601226,chosen_action,,0.0,0.18,0.4,0.472125,0.34676,0.0,3.601226,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,60,0,expander,attack,friendly,Q3_NE,0.277433,2.423538,chosen_action,,0.0,0.18,0.065164,0.366948,0.40212,0.0,2.423538,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,70,1,expander,attack,neutral,Q3_NE,0.828643,1.408544,chosen_action,,0.0,0.004704,0.0,0.053204,0.20804,0.0,1.408544,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,70,1,expander,attack,friendly,Q0_SE,0.680384,2.299148,chosen_action,,0.0,0.18,0.027828,0.250387,0.5172,0.0,2.299148,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,70,1,expander,attack,friendly,Q0_SE,1.0,1.966286,chosen_action,,0.0,0.0,0.0,0.180207,0.3954,0.0,1.966286,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,70,1,expander,attack,friendly,Q3_NE,0.657938,1.94333,chosen_action,,0.0,0.18,0.004332,0.175367,0.387,0.0,1.94333,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,70,1,expander,attack,neutral,Q1_SW,0.524031,1.408544,chosen_action,,0.0,0.18,0.009377,0.053204,0.20804,0.0,1.408544,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,70,0,feeder,attack,friendly,Q2_NW,0.247004,2.173125,chosen_action,,0.0,0.014092,0.4,0.331145,0.28028,0.0,2.173125,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,70,0,expander,attack,friendly,Q2_NW,0.258385,2.360252,chosen_action,,0.0,0.18,0.4,0.349084,0.387,0.0,2.360252,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,80,1,expander,attack,neutral,Q0_SE,0.869652,1.408544,chosen_action,,0.0,0.138788,0.044969,0.053204,0.20804,0.0,1.408544,pressured,concentrated_inbound,11,Q2_NW,2,2,27,55.0,0.4909,1.177
train,without_mine,intruder 1200,intruder,80,1,feeder,attack,friendly,Q0_SE,0.956122,2.00072,chosen_action,,0.0,0.032931,0.0,0.187467,0.408,0.0,2.00072,pressured,concentrated_inbound,11,Q2_NW,2,2,27,55.0,0.4909,1.177
train,without_mine,intruder 1200,intruder,80,1,expander,attack,friendly,Q2_NW,1.0,2.147638,chosen_action,,0.0,0.0,0.0,0.218443,0.46176,0.0,2.147638,pressured,concentrated_inbound,11,Q2_NW,2,2,27,55.0,0.4909,1.177
train,without_mine,intruder 1200,1200,80,0,expander,expansion,enemy,Q3_NE,0.656565,4.564493,chosen_action,,0.0,0.0,0.0,0.768376,0.533622,0.0,4.564493,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1039,1039,30,0,feeder,established,neutral,Q1_SW,0.333828,3.174351,chosen_action,,0.0,0.18,0.127585,0.328435,0.36008,1.0,3.174351,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1039,intruder,50,1,anchor,attack,neutral,Q1_SW,0.517408,2.267092,chosen_action,,0.0,0.18,0.047324,0.210672,0.564058,0.0,2.267092,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1039,1039,50,0,anchor,established,neutral,Q2_NW,0.17502,2.143755,chosen_action,,0.0,0.18,0.4,0.27402,0.36008,0.0,2.143755,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1039,intruder,60,1,expander,attack,neutral,Q1_SW,0.838644,1.644829,chosen_action,,0.0,0.0,0.245743,0.079499,0.33632,0.0,1.644829,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1039,1039,60,0,expander,established,neutral,Q3_NE,0.239592,1.784752,chosen_action,,0.0,0.0,0.301275,0.1378,0.33632,0.0,1.784752,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1039,intruder,70,1,attacker,attack,enemy,Q3_NE,0.85735,2.97737,chosen_action,,0.0,0.0,0.4,0.314967,0.460333,0.0,2.97737,pressured,concentrated_inbound,9,Q1_SW,3,4,88,89.0,0.9888,6.695
train,without_mine,intruder 1039,intruder,70,1,expander,attack,neutral,Q0_SE,1.0,1.564644,chosen_action,,0.0,0.0,0.0,0.086116,0.26516,0.0,1.564644,pressured,concentrated_inbound,9,Q1_SW,3,4,88,89.0,0.9888,6.695
train,without_mine,intruder 1039,intruder,70,1,expander,attack,enemy,Q2_NW,0.182126,2.397602,chosen_action,,0.95,0.18,0.009061,0.211032,0.215649,0.0,2.397602,pressured,concentrated_inbound,9,Q1_SW,3,4,88,89.0,0.9888,6.695
train,without_mine,intruder 1039,intruder,70,1,anchor,attack,friendly,Q0_SE,1.0,1.856862,chosen_action,,0.0,0.012073,0.0,0.157136,0.35536,0.0,1.856862,pressured,concentrated_inbound,9,Q1_SW,3,4,88,89.0,0.9888,6.695
train,without_mine,intruder 1039,1039,70,0,anchor,attack,neutral,Q2_NW,0.421957,2.789116,chosen_action,,0.0,0.0,0.0,0.421307,0.57628,0.0,2.789116,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
