split,category,lineup,player,step,target_win,role,phase,target_owner_group,target_quadrant,action_target,sample_weight,sample_kind,compare_target_id,sun_penalty,long_flight_penalty,opportunity_penalty,overtake_bonus,board_ownership_bonus,projected_overtake_count,overtake_focus_weight,trend_identity,pressure_reason,pressure_target_id,pressure_quadrant,pressure_source_count,pressure_fleet_count,pressure_hostile_ships,pressure_projected_defense,pressure_defense_ratio,pressure_eta_spread,group,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200
train,with_mine,mine best intruder 1200,1200,50,0,expander,expansion,enemy,Q3_NE,0.463447,3.502291,chosen_action,,0.0,0.18,0.10753,0.467645,0.28144,0.0,3.502291,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0,1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.11555555555555555,0.125,0.042777777777777776,0.25,0.026111111111111113,0.01875,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07833333333333334,0.13333333333333333,0.07611111111111112,0.25,0.017777777777777778,0.0125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06166666666666667,0.125,0.0,0.25,0.026111111111111113,0.01875,0.0,0.1875,0.0,0.08916666666666667,0.08,0.0,0.0,0.08916666666666667,0.045,0.0,0.04388888888888889,0.058333333333333334,0.04611111111111111,0.25,0.026111111111111113,0.01875,0.0,0.1875,0.0,0.0,0.15238333333333334,0.075375,0.2107,0.2389083333333333,0.065,0.0227,0.2692307692307692,0.2692307692307692,0.34615384615384615,0.6538461538461539,0.23076923076923078,0.11538461538461539,0.11538461538461539,0.075,0.0625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07365870921439237,0.07537101488987831,0.1951897964820746,0.0935040362019173,0.0729862958445262,0.23890986754290142,0.2503802798243098,0.2503802798243098,0.01147041228140841,0.2503802798243098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4625,0.6,0.0,1.0,0.0,0.0,0.0016666666666666668,0.4887,0.41305916829269124,0.1,0.6,1.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.3133,0.4147050657283342,1.0,0.0,0.0,0.0,0.0,0.4191327528435169,0.2875,0.6216216216216216,0.18125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5384615384615384,0.5454545454545454,0.325,0.325,0.325,0.325,0.2313333333333333,0.7985555555555556,0.4942857142857144,0.36,0.374625,0.24923076923076928,0.0,1.0,1.0,0.0,0.28144,0.4676445194805195,1.0,0.0,0.0,0.0,0.0,0.29944444444444446,0.44166666666666665,1.0,0.04388888888888889,0.08916666666666667,0.026111111111111113,0.04611111111111111,0.045,0.0,0.0,1.0,0.6066808352016322,0.01965147330883318,0.0734164213386208,0.05376494802978762,0.0,0.18,0.10752989605957523,0.0,0.0,0.0,0.0,0.0,-0.2923076923076923
train,with_mine,mine best intruder 1200,1200,60,0,expander,expansion,enemy,Q0_SE,0.299566,2.25019,chosen_action,,0.0,0.18,0.114451,0.245116,0.194009,0.0,2.25019,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0,1,0.12,1.0,1.0,1.0,0.0275,0.09,0.0,0.0,0.0275,0.06833333333333333,0.0,0.03166666666666667,0.058333333333333334,0.03833333333333333,0.25,0.024444444444444446,0.0125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04555555555555556,0.13333333333333333,0.07722222222222222,0.25,0.017777777777777778,0.0125,0.0,0.0625,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15166666666666667,0.125,0.0,0.25,0.026111111111111113,0.01875,0.0,0.125,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.08416666666666667,0.0,0.05,0.125,0.03666666666666667,0.25,0.026111111111111113,0.01875,0.0,0.125,0.0016666666666666668,0.0,0.15206666666666666,0.10838333333333333,0.19145,0.29416666666666663,0.095,0.03125,0.2894736842105263,0.3684210526315789,0.2631578947368421,0.6578947368421053,0.2631578947368421,0.13157894736842105,0.13157894736842105,0.0875,0.075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1520676707232442,0.07214123540193354,0.19144809480837596,0.08887608144810864,0.054322665323078265,0.20704969717658864,0.2340945551186708,0.2340945551186708,0.027044857942082168,0.2340945551186708,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18125,1.0,0.0,1.0,1.0,0.0,-0.004166666666666667,0.5296,0.4471897238220269,0.01875,0.2,1.0,0.0,0.0,1.0,1.0,-0.004166666666666667,0.3513,0.04665266609259139,1.0,0.0,0.0,0.0,0.0,0.4023230618364603,0.125,0.6896551724137931,0.1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.24258333333333335,0.9225555555555551,0.22042857142857145,0.18277777777777776,0.10281249999999993,0.23409615384615368,0.0,0.0,1.0,0.005555555555555556,0.1940088888888889,0.24511604040404036,1.0,0.0,0.0,0.0,0.0,0.2788888888888889,0.44166666666666665,1.0,0.03166666666666667,0.0275,0.024444444444444446,0.03833333333333333,0.06833333333333333,0.0,0.0,1.0,0.8368794412905807,0.009884455429699344,0.06710985818930888,0.05722540275960953,0.0,0.18,0.11445080551921906,0.0,0.0,0.0,0.0,0.0,-0.4117647058823529
train,with_mine,mine best intruder 1200,best,70,1,expander,attack,friendly,Q3_NE,0.915989,1.739787,chosen_action,,0.0,0.18,0.0,0.132452,0.31252,0.0,1.739787,neutral,neutral,,,0,0,0,0.0,0.0,0.0,1,0.14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03611111111111111,0.13333333333333333,0.09833333333333333,0.25,0.017777777777777778,0.0125,0.0,0.0625,0.0016666666666666668,0.09583333333333334,0.16,0.0,0.5,0.024166666666666666,0.135,1.0,0.0,0.0,0.0,0.0,0.017777777777777778,0.0125,0.0,0.0625,0.0016666666666666668,0.27166666666666667,0.15,0.0,0.375,0.12166666666666667,0.0,1.0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.024444444444444446,0.0125,0.0,0.125,0.0,0.08916666666666667,0.12,0.0,0.25,0.03,0.060833333333333336,1.0,0.0077777777777777776,0.025,0.015555555555555555,0.0,0.026111111111111113,0.01875,0.0,0.125,0.0016666666666666668,0.75,0.3551166666666667,0.19525833333333334,0.1925416666666667,0.2716166666666667,0.1425,0.09215,0.21052631578947367,0.40350877192982454,0.3684210526315789,0.6666666666666666,0.3157894736842105,0.12280701754385964,0.19298245614035087,0.2125,0.0375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2561854927074883,0.10429028323777836,0.10228071592879374,0.11182926838828977,0.11675010734919763,0.2028959672351942,0.10576816515325789,0.2561854927074883,0.0532895254722941,0.10576816515325789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1875,1.0,0.0,1.0,1.0,1.0,0.1375,0.6145,0.41594758116039415,0.33125,0.6,1.0,0.0,0.0,0.0,1.0,0.1375,0.729,0.4147050657283342,1.0,0.0,0.0,0.0,0.0,0.31865974720386414,0.05625,0.3,-0.28125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4216666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.31252,0.13245200000000001,0.0,0.0,0.0,0.0,1.0,0.052222222222222225,0.16666666666666666,0.25,0.0077777777777777776,0.08916666666666667,0.026111111111111113,0.015555555555555555,0.060833333333333336,0.0,0.0,1.0,0.771982130917602,0.01676470896723002,0.0023721829218255708,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,best,70,1,feeder,attack,enemy,Q3_NE,0.694637,2.551474,chosen_action,,0.0,0.147697,0.0,0.226483,0.30216,0.0,2.551474,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0,1,0.14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03611111111111111,0.13333333333333333,0.09833333333333333,0.25,0.017777777777777778,0.0125,0.0,0.0625,0.0016666666666666668,0.09583333333333334,0.16,0.0,0.5,0.024166666666666666,0.135,1.0,0.0,0.0,0.0,0.0,0.017777777777777778,0.0125,0.0,0.0625,0.0016666666666666668,0.27166666666666667,0.15,0.0,0.375,0.12166666666666667,0.0,1.0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.024444444444444446,0.0125,0.0,0.125,0.0,0.08916666666666667,0.12,0.0,0.25,0.03,0.060833333333333336,1.0,0.0077777777777777776,0.025,0.015555555555555555,0.0,0.026111111111111113,0.01875,0.0,0.125,0.0016666666666666668,0.75,0.3551166666666667,0.19525833333333334,0.1925416666666667,0.2716166666666667,0.1425,0.09215,0.21052631578947367,0.40350877192982454,0.3684210526315789,0.6666666666666666,0.3157894736842105,0.12280701754385964,0.19298245614035087,0.2125,0.0375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2385811280724491,0.19525650086638766,0.12250948196385225,0.14463857370657512,0.11133746702161136,0.09212922451300722,0.0955476238561172,0.2385811280724491,0.04332462720606145,0.19525650086638766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.33125,0.6,1.0,0.0,0.0,1.0,0.1375,0.729,0.4147050657283342,0.0875,0.6,1.0,0.0,0.0,1.0,0.0,0.1375,0.4258,0.2058134738472257,1.0,0.0,0.0,0.0,0.0,0.3584025737858282,0.33125,1.0,0.2375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.275,0.0,0.0,0.0,1.0,0.0,0.0,0.40111111111111114,0.0,0.0,0.0,1.0,0.0,0.0,0.30216,0.22648266666666667,1.0,0.0,0.0,0.0,0.0,0.052222222222222225,0.16666666666666666,0.25,0.0077777777777777776,0.08916666666666667,0.026111111111111113,0.015555555555555555,0.060833333333333336,0.0,0.0,0.8269363851339656,0.410269718467299,0.013852153300850099,0.001560114642040899,0.0,0.0,0.14769709864822764,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122448
train,with_mine,mine best intruder 1200,best,70,1,expander,attack,friendly,Q1_SW,0.494212,1.647963,chosen_action,,0.0,0.18,0.129921,0.113092,0.27892,0.0,1.647963,neutral,neutral,,,0,0,0,0.0,0.0,0.0,1,0.14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03611111111111111,0.13333333333333333,0.09833333333333333,0.25,0.017777777777777778,0.0125,0.0,0.0625,0.0016666666666666668,0.09583333333333334,0.16,0.0,0.5,0.024166666666666666,0.135,1.0,0.0,0.0,0.0,0.0,0.017777777777777778,0.0125,0.0,0.0625,0.0016666666666666668,0.27166666666666667,0.15,0.0,0.375,0.12166666666666667,0.0,1.0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.024444444444444446,0.0125,0.0,0.125,0.0,0.08916666666666667,0.12,0.0,0.25,0.03,0.060833333333333336,1.0,0.0077777777777777776,0.025,0.015555555555555555,0.0,0.026111111111111113,0.01875,0.0,0.125,0.0016666666666666668,0.75,0.3551166666666667,0.19525833333333334,0.1925416666666667,0.2716166666666667,0.1425,0.09215,0.21052631578947367,0.40350877192982454,0.3684210526315789,0.6666666666666666,0.3157894736842105,0.12280701754385964,0.19298245614035087,0.2125,0.0375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2821488038544821,0.1511470086922064,0.15214769104364737,0.1001109959895033,0.10262822081919559,0.11097993874464447,0.10083734085632076,0.2821488038544821,0.13000111281083473,0.10083734085632076,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.58125,0.6,1.0,0.0,0.0,1.0,0.2941666666666667,0.7288,0.2058134738472257,0.08125,0.6,1.0,0.0,0.0,0.0,1.0,0.2708333333333333,0.7662,0.4147050657283342,0.0,1.0,1.0,1.0,0.3333333333333333,0.9128156796799246,0.58125,1.0,0.49375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.27892,0.113092,0.0,0.0,0.0,0.0,1.0,0.052222222222222225,0.16666666666666666,0.25,0.0,0.09583333333333334,0.017777777777777778,0.0,0.135,0.0,0.0,1.0,1.0,0.0008977143938641308,0.06585807342078207,0.06496035902691794,0.0,0.18,0.12992071805383587,0.0,0.0,0.0,0.0,0.0,0.0
train,with_mine,mine best intruder 1200,1200,70,0,expander,expansion,enemy,Q1_SW,0.454996,4.024885,chosen_action,,0.0,0.18,0.144382,0.60562,0.423258,0.0,4.024885,pressured,concentrated_inbound,0,Q0_SE,2,2,91,27.0,3.3704,5.706,1,0.14,1.0,1.0,1.0,0.0225,0.07,0.0,0.25,0.013333333333333334,0.07916666666666666,0.0,0.021111111111111112,0.075,0.04555555555555556,0.25,0.017777777777777778,0.0125,0.0,0.0625,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06388888888888888,0.13333333333333333,0.09,0.25,0.017777777777777778,0.0125,0.0,0.0625,0.0016666666666666668,0.0125,0.01,0.0,0.0,0.0125,0.0,0.0,0.1811111111111111,0.125,0.0,0.25,0.024444444444444446,0.0125,0.0,0.125,0.0,0.011666666666666667,0.03,0.0,0.125,0.0,0.023333333333333334,0.0,0.059444444444444446,0.1,0.04055555555555555,0.25,0.026111111111111113,0.01875,0.0,0.125,0.0016666666666666668,0.0,0.241775,0.153525,0.1995,0.30759166666666665,0.1175,0.03545,0.2765957446808511,0.3829787234042553,0.2765957446808511,0.5531914893617021,0.3829787234042553,0.10638297872340426,0.2765957446808511,0.15,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23810924417591803,0.12247073964154714,0.15745633289922317,0.12021148359558098,0.02596986574956275,0.11688171777131519,0.2189006161668528,0.23810924417591803,0.019208628009065226,0.2189006161668528,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.2,1.0,0.0,0.0,0.0,-0.0033333333333333335,0.5076,0.1856867632663609,0.075,0.6,1.0,0.0,0.0,1.0,1.0,-0.2708333333333333,0.251,0.2058134738472257,0.0,0.0,0.0,0.0,0.3333333333333333,0.8460724925533714,0.05,1.0,-0.03125,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.14285714285714285,0.225,0.0,0.225,0.0,0.26925000000000004,1.0,1.0,0.39777777777777773,0.4139374999999994,0.5094615384615377,0.0,1.0,1.0,0.3611111111111111,0.42325777777777773,0.6056196738816736,0.0,1.0,0.0,0.0,0.0,0.32555555555555554,0.43333333333333335,1.0,0.06388888888888888,0.0,0.017777777777777778,0.09,0.0,0.0,0.0,1.0,1.0,0.0004071320466122743,0.0725981207668752,0.07219098872026293,0.0,0.18,0.14438197744052586,0.0,0.0,0.0,0.0,0.0,-0.9515151515151515
train,with_mine,mine best intruder 1200,best,80,1,expander,attack,enemy,Q0_SE,1.0,1.794861,chosen_action,,0.0,0.017396,0.0,0.14135,0.337498,0.0,1.794861,neutral,neutral,,,0,0,0,0.0,0.0,0.0,1,0.16,1.0,1.0,1.0,0.12,0.05,0.0,0.0,0.12,0.035833333333333335,0.0,0.055,0.09166666666666666,0.10444444444444445,0.25,0.017777777777777778,0.0125,0.0,0.0625,0.0016666666666666668,0.19,0.16,0.0,0.5,0.02666666666666667,0.041666666666666664,1.0,0.0011111111111111111,0.008333333333333333,0.0,0.0,0.01611111111111111,0.00625,0.0,0.0625,0.0,0.1025,0.15,0.0,0.375,0.041666666666666664,0.2941666666666667,1.0,0.0,0.0,0.012777777777777779,0.0,0.026111111111111113,0.01875,0.0,0.125,0.0016666666666666668,0.1375,0.16,0.0,0.5,0.0425,0.0175,1.0,0.0011111111111111111,0.008333333333333333,0.010555555555555556,0.0,0.01611111111111111,0.00625,0.0,0.0625,0.0,0.75,0.364975,0.20686666666666667,0.18134166666666665,0.27579166666666666,0.17,0.13935,0.22058823529411764,0.4411764705882353,0.3235294117647059,0.6764705882352942,0.3088235294117647,0.1323529411764706,0.17647058823529413,0.25,0.0375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16449661248381015,0.14646459391013003,0.0823192995422567,0.09953995296861398,0.13885746595304904,0.2529953203740167,0.11532675476812349,0.2529953203740167,0.08849870789020653,0.11532675476812349,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.0,1.0,1.0,0.0,-0.09833333333333333,0.3793,0.47994430749235767,0.01875,0.6,1.0,0.0,0.0,1.0,0.0,-0.09833333333333333,0.2787,0.2058134738472257,1.0,0.0,0.0,0.0,0.0,0.27413358733483717,0.9,1.0,0.875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38277777777777783,0.0,0.0,0.0,0.0,0.0,0.13111111111111112,0.3374977777777778,0.1413497777777778,0.0,0.0,0.0,0.0,1.0,0.05722222222222222,0.10833333333333334,0.25,0.055,0.12,0.017777777777777778,0.10444444444444445,0.035833333333333335,0.0,0.0,0.4649887845044995,0.0483221178378328,0.10647470270661426,0.012298501949556584,0.0,0.0,0.017395962421619806,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,with_mine,mine best intruder 1200,best,80,1,expander,attack,enemy,Q0_SE,0.520012,1.793331,chosen_action,,0.0,0.162945,0.0,0.141027,0.336938,0.0,1.793331,neutral,neutral,,,0,0,0,0.0,0.0,0.0,1,0.16,1.0,1.0,1.0,0.12,0.05,0.0,0.0,0.12,0.035833333333333335,0.0,0.055,0.09166666666666666,0.10444444444444445,0.25,0.017777777777777778,0.0125,0.0,0.0625,0.0016666666666666668,0.19,0.16,0.0,0.5,0.02666666666666667,0.041666666666666664,1.0,0.0011111111111111111,0.008333333333333333,0.0,0.0,0.01611111111111111,0.00625,0.0,0.0625,0.0,0.1025,0.15,0.0,0.375,0.041666666666666664,0.2941666666666667,1.0,0.0,0.0,0.012777777777777779,0.0,0.026111111111111113,0.01875,0.0,0.125,0.0016666666666666668,0.1375,0.16,0.0,0.5,0.0425,0.0175,1.0,0.0011111111111111111,0.008333333333333333,0.010555555555555556,0.0,0.01611111111111111,0.00625,0.0,0.0625,0.0,0.75,0.364975,0.20686666666666667,0.18134166666666665,0.27579166666666666,0.17,0.13935,0.22058823529411764,0.4411764705882353,0.3235294117647059,0.6764705882352942,0.3088235294117647,0.1323529411764706,0.17647058823529413,0.25,0.0375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3086448231097043,0.17632139407124228,0.12452523269118775,0.10841270785265421,0.11836263383472964,0.07075735730100152,0.09297585113948026,0.3086448231097043,0.13232342903846203,0.09297585113948026,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4875,0.6,1.0,0.0,0.0,1.0,0.175,0.6653,0.2058134738472257,0.18125,0.6,1.0,0.0,0.0,0.0,0.0,-0.09833333333333333,0.2787,0.4147050657283342,0.0,0.0,0.0,0.0,1.0,0.40853282394153256,0.4875,1.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3816666666666667,0.0,0.0,0.0,0.0,0.0,0.13111111111111112,0.3369377777777778,0.14102711111111113,0.0,0.0,0.0,0.0,1.0,0.05722222222222222,0.10833333333333334,0.25,0.055,0.12,0.017777777777777778,0.10444444444444445,0.035833333333333335,0.0,0.0,0.86929137111308,0.45262470444641334,0.005972709244474018,0.002575013004604504,0.0,0.0,0.1629448936007088,0.0,0.0,0.0,0.0,0.0,0.0,0.21875
train,with_mine,mine best intruder 1200,best,90,1,expander,attack,enemy,Q0_SE,1.0,1.511757,chosen_action,,0.0,0.0,0.0,0.084375,0.22908,0.0,1.511757,neutral,neutral,,,0,0,0,0.0,0.0,0.0,1,0.18,1.0,1.0,1.0,0.14583333333333334,0.15,0.0,0.375,0.0375,0.31583333333333335,1.0,0.026111111111111113,0.008333333333333333,0.051111111111111114,0.0,0.01611111111111111,0.00625,0.0,0.0625,0.0,0.18416666666666667,0.16,0.0,0.5,0.06,0.0675,1.0,0.0,0.0,0.0,0.0,0.01611111111111111,0.00625,0.0,0.0625,0.0,0.2725,0.15,0.0,0.375,0.15333333333333332,0.041666666666666664,1.0,0.0,0.0,0.012777777777777779,0.0,0.024444444444444446,0.0125,0.0,0.125,0.0,0.16833333333333333,0.16,0.0,0.5,0.07333333333333333,0.04,1.0,0.0,0.0,0.0022222222222222222,0.0,0.01611111111111111,0.00625,0.0,0.0625,0.0,1.0,0.3592166666666667,0.1960333333333333,0.2158,0.25465,0.19,0.17195,0.19736842105263158,0.4605263157894737,0.32894736842105265,0.6973684210526315,0.2894736842105263,0.13157894736842105,0.15789473684210525,0.325,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2961332722020239,0.13886144343032747,0.15399958541425646,0.099870387331139,0.08471750156400838,0.12765398375231632,0.09876382630592842,0.2961332722020239,0.14213368678776744,0.09876382630592842,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4375,0.2,1.0,0.0,0.0,1.0,0.38083333333333336,0.492,0.04665266609259139,0.29375,0.2,1.0,0.0,0.0,1.0,0.0,0.38083333333333336,0.3687,0.1856867632663609,1.0,1.0,1.0,1.0,0.0,0.14576692506772673,0.4375,1.0,0.1375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.45,0.45,0.45,0.45,1.0,0.0,0.0,0.2561111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.22908,0.08437466666666667,0.0,0.0,0.0,0.0,1.0,0.026111111111111113,0.008333333333333333,0.0,0.026111111111111113,0.14583333333333334,0.01611111111111111,0.051111111111111114,0.31583333333333335,0.0,0.0,0.30475555073011124,0.0,0.021559514089923196,0.021559514089923196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962962962962963
train,with_mine,mine best,mine,0,0,anchor,initiation,neutral,Q0_SE,0.188898,1.714462,chosen_action,,0.0,0.18,0.062398,0.09418,0.3618,0.0,1.714462,neutral,neutral,,,0,0,0,0.0,0.0,0.0,1,0.0,0.5,1.0,0.0,0.008333333333333333,0.04,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06777777777777778,0.1,0.0,0.25,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07666666666666666,0.125,0.0,0.3125,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.03333333333333333,0.0,0.0,0.06777777777777778,0.1,0.0,0.25,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07666666666666666,0.125,0.0,0.3125,0.013333333333333334,0.0,0.176125,0.11235833333333334,0.21495,0.03044166666666667,0.0025,0.0005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17612212762670026,0.11236156850004152,0.21494643227228738,0.14301255188671164,0.04000483253855922,0.030441989046184465,0.28311049812951555,0.28311049812951555,0.06816406585722817,0.17612212762670026,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0625,0.8,1.0,0.0,0.0,0.0,0.018333333333333333,1.0,0.3099469266270768,0.03125,0.4,1.0,0.0,0.0,0.0,0.0,0.018333333333333333,1.0,0.26846815106886585,1.0,0.0,0.0,0.0,0.0,0.33315559536782,0.0625,1.0,0.025,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059166666666666666,0.0,0.0,0.24166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3618,0.09418,0.0,0.0,0.0,0.0,1.0,0.005555555555555556,0.03333333333333333,0.0,0.0,0.008333333333333333,0.06777777777777778,0.0,0.0,0.0,0.0,1.0,0.8206931385490175,0.005985851418492723,0.03718487380897071,0.031199022390477987,0.0,0.18,0.06239804478095597,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
