split,category,lineup,player,step,target_win,role,phase,target_owner_group,target_quadrant,action_target,sample_weight,sample_kind,compare_target_id,sun_penalty,long_flight_penalty,opportunity_penalty,overtake_bonus,board_ownership_bonus,projected_overtake_count,overtake_focus_weight,trend_identity,pressure_reason,pressure_target_id,pressure_quadrant,pressure_source_count,pressure_fleet_count,pressure_hostile_ships,pressure_projected_defense,pressure_defense_ratio,pressure_eta_spread
train,without_mine,intruder 1039,1039,80,0,expander,expansion,enemy,Q3_NE,0.54935,4.298486,chosen_action,,0.0,0.18,0.182698,0.72877,0.406991,0.0,4.298486,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,1039,60,0,anchor,attack,neutral,Q0_SE,0.114013,1.48399,chosen_action,,0.0,0.18,0.045827,0.067685,0.238182,0.0,1.48399,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,80,0,expander,expansion,unknown,unknown,0.086234,1.0,chosen_action,,0.0,0.18,0.208832,0.0,0.0,0.0,1.0,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,80,1,expander,established,neutral,Q2_NW,1.0,1.957796,chosen_action,,0.0,0.115382,0.0,0.145484,0.45084,0.0,1.957796,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,90,1,attacker,attack,neutral,Q0_SE,0.804513,1.762397,chosen_action,,0.0,0.18,0.115089,0.102516,0.382489,0.0,1.762397,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,100,0,expander,expansion,neutral,Q2_NW,0.287322,2.351544,chosen_action,,0.0,0.18,0.255484,0.289358,0.486729,0.0,2.351544,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,100,1,expander,attack,enemy,Q3_NE,1.0,2.01832,chosen_action,,0.0,0.065289,0.0,0.191177,0.41444,0.0,2.01832,pressured,concentrated_inbound,21,Q3_NE,2,2,33,40.0,0.825,2.413
train,without_mine,best intruder smith 1039,intruder,100,1,expander,attack,enemy,Q1_SW,0.840557,2.197351,chosen_action,,0.0,0.18,0.135612,0.173871,0.133378,0.0,2.197351,pressured,concentrated_inbound,21,Q3_NE,2,2,33,40.0,0.825,2.413
train,without_mine,best intruder smith 1039,1039,110,0,anchor,initiation,neutral,Q1_SW,0.339641,3.005893,chosen_action,,0.0,0.18,0.04807,0.376529,0.59424,0.333333,3.005893,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,140,1,expander,established,neutral,Q0_SE,0.797795,1.744705,chosen_action,,0.0,0.085879,0.213684,0.096761,0.379613,0.0,1.744705,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,best,150,0,expander,expansion,neutral,Q2_NW,0.308406,2.436245,chosen_action,,0.0,0.18,0.204957,0.305101,0.521484,0.0,2.436245,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1039,intruder,160,1,expander,established,neutral,Q1_SW,0.811903,1.957796,chosen_action,,0.0,0.18,0.132893,0.145484,0.45084,0.0,1.957796,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,best,20,0,anchor,attack,neutral,Q3_NE,0.136314,1.517709,chosen_action,,0.0,0.18,0.136282,0.072862,0.253956,0.0,1.517709,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,best,40,0,expander,attack,enemy,Q3_NE,0.616602,4.682261,chosen_action,,0.0,0.18,0.009894,0.652706,0.604271,1.0,4.682261,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,best,40,0,attacker,attack,friendly,Q0_SE,0.417379,2.855648,chosen_action,,0.0,0.047079,0.0,0.364584,0.28196,0.666667,2.855648,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,40,1,attacker,attack,enemy,Q2_NW,1.0,3.059358,chosen_action,,0.0,0.042299,0.0,0.329746,0.494791,0.0,3.059358,pressured,concentrated_inbound,5,Q1_SW,2,2,102,72.0,1.4167,6.366
train,without_mine,best intruder smith 1200,intruder,40,1,expander,attack,friendly,Q1_SW,1.0,2.020615,chosen_action,,0.0,0.015061,0.0,0.191661,0.41528,0.0,2.020615,pressured,concentrated_inbound,5,Q1_SW,2,2,102,72.0,1.4167,6.366
train,without_mine,best intruder smith 1200,1200,40,0,feeder,attack,neutral,Q0_SE,0.240454,2.430236,chosen_action,,0.0,0.18,0.035854,0.220349,0.44548,0.333333,2.430236,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,best,50,0,expander,attack,neutral,Q2_NW,0.258931,2.164732,chosen_action,,0.0,0.18,0.281249,0.205822,0.496858,0.0,2.164732,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,50,1,feeder,attack,friendly,Q2_NW,1.0,2.139823,chosen_action,,0.0,0.0,0.0,0.213989,0.463889,0.0,2.139823,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,50,1,anchor,attack,friendly,Q2_NW,1.0,1.874299,chosen_action,,0.0,0.0,0.0,0.158006,0.366729,0.0,1.874299,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,1200,50,0,expander,initiation,neutral,Q2_NW,0.24076,1.830458,chosen_action,,0.0,0.18,0.154771,0.150702,0.34724,0.0,1.830458,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,smith,60,0,anchor,attack,enemy,Q2_NW,0.563471,4.734026,chosen_action,,0.0,0.18,0.0,0.686615,0.360111,0.666667,4.734026,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,1200,60,0,expander,attack,neutral,Q1_SW,0.088618,1.682719,chosen_action,,0.95,0.18,0.199764,0.120534,0.291436,0.0,1.682719,pressured,concentrated_inbound,27,Q2_NW,2,2,101,8.0,12.625,0.727
train,without_mine,best intruder smith 1200,best,70,0,expander,attack,friendly,Q3_NE,0.356848,2.373243,chosen_action,,0.0,0.094488,0.0,0.36766,0.3636,0.0,2.373243,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,70,1,expander,attack,enemy,Q0_SE,1.0,2.924958,chosen_action,,0.0,0.0,0.0,0.320953,0.410867,0.0,2.924958,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,70,1,expander,attack,enemy,Q0_SE,0.315215,2.305911,chosen_action,,0.0,0.18,0.155098,0.190435,0.184347,0.0,2.305911,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,70,1,attacker,attack,friendly,Q1_SW,0.970782,1.775148,chosen_action,,0.0,0.129302,0.0,0.163431,0.28364,0.0,1.775148,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,70,1,anchor,attack,friendly,Q2_NW,0.966397,1.608172,chosen_action,,0.0,0.013661,0.0,0.104703,0.26436,0.0,1.608172,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,best,80,0,expander,attack,enemy,Q3_NE,0.232247,1.603175,chosen_action,,0.0,0.18,0.046516,0.14363,0.191453,0.0,1.603175,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,80,1,expander,attack,friendly,Q1_SW,0.91549,1.749896,chosen_action,,0.0,0.18,0.001334,0.158107,0.2744,0.0,1.749896,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,smith,80,0,feeder,attack,enemy,Q3_NE,0.243833,2.130935,chosen_action,,0.0,0.18,0.042869,0.319235,0.2702,0.0,2.130935,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,smith,80,0,attacker,attack,unknown,unknown,0.048,1.0,chosen_action,,0.0,0.18,0.4,0.0,0.0,0.0,1.0,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,best,90,0,anchor,attack,friendly,Q0_SE,0.299414,1.773104,chosen_action,,0.0,0.0,0.0,0.183346,0.24672,0.0,1.773104,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,90,1,attacker,attack,enemy,Q0_SE,1.0,2.699825,chosen_action,,0.0,0.0,0.0,0.279398,0.317978,0.0,2.699825,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,90,1,expander,attack,enemy,Q0_SE,0.994557,2.699825,chosen_action,,0.0,0.18,0.046498,0.279398,0.317978,0.0,2.699825,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,90,1,expander,established,neutral,Q0_SE,0.894273,1.702724,chosen_action,,0.0,0.18,0.017627,0.089819,0.360858,0.0,1.702724,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,best,100,0,expander,expansion,enemy,Q3_NE,0.353877,3.140993,chosen_action,,0.0,0.170181,0.4,0.377614,0.396089,0.333333,3.140993,pressured,concentrated_inbound,19,Q0_SE,2,2,93,82.0,1.1341,6.133
train,without_mine,best intruder smith 1200,intruder,100,1,expander,attack,enemy,Q3_NE,1.0,2.41279,chosen_action,,0.0,0.0,0.0,0.191723,0.261227,0.0,2.41279,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,100,1,expander,attack,enemy,Q3_NE,1.0,2.41279,chosen_action,,0.0,0.108851,0.0,0.191723,0.261227,0.0,2.41279,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,110,1,battery,established,friendly,Q3_NE,0.591921,1.501911,chosen_action,,0.0,0.18,0.013432,0.078435,0.232347,0.0,1.501911,pressured,concentrated_inbound,20,Q2_NW,3,3,134,50.0,2.68,6.944
train,without_mine,best intruder smith 1200,intruder,120,1,expander,attack,enemy,Q3_NE,0.975165,2.44876,chosen_action,,0.0,0.18,0.033931,0.203608,0.266742,0.0,2.44876,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder smith 1200,intruder,130,1,expander,attack,enemy,Q3_NE,1.0,2.445877,chosen_action,,0.0,0.056617,0.0,0.204219,0.26352,0.0,2.445877,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best smith,best,10,1,expander,expansion,neutral,Q3_NE,0.385734,1.81716,chosen_action,,0.0,0.18,0.200434,0.139356,0.35756,0.0,1.81716,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best smith,smith,10,0,expander,expansion,neutral,Q1_SW,0.162081,1.81716,chosen_action,,0.0,0.18,0.200434,0.139356,0.35756,0.0,1.81716,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best smith,smith,20,0,expander,expansion,neutral,Q2_NW,0.38012,3.371777,chosen_action,,0.0,0.168176,0.09531,0.370983,0.43068,1.0,3.371777,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best smith,smith,30,0,expander,expansion,neutral,Q1_SW,0.359791,2.828785,chosen_action,,0.0,0.18,0.197569,0.426646,0.596173,0.0,2.828785,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best smith,best,40,1,expander,expansion,neutral,Q1_SW,0.974431,2.286832,chosen_action,,0.0,0.038949,0.0,0.214857,0.57124,0.0,2.286832,pressured,concentrated_inbound,20,Q1_SW,2,2,77,88.0,0.875,1.154
train,without_mine,best smith,best,40,1,expander,expansion,enemy,Q2_NW,0.4792,3.209069,chosen_action,,0.0,0.18,0.10821,0.356596,0.557956,0.0,3.209069,pressured,concentrated_inbound,20,Q1_SW,2,2,77,88.0,0.875,1.154
train,without_mine,best smith,best,50,1,expander,expansion,enemy,Q3_NE,1.0,2.49195,chosen_action,,0.0,0.0,0.0,0.237456,0.23856,0.0,2.49195,pressured,concentrated_inbound,2,Q3_NE,3,4,104,145.0,0.7172,1.504
train,without_mine,best smith,best,50,1,expander,expansion,friendly,Q1_SW,0.647843,1.657145,chosen_action,,0.0,0.121862,0.035613,0.115028,0.28228,0.0,1.657145,pressured,concentrated_inbound,2,Q3_NE,3,4,104,145.0,0.7172,1.504
train,without_mine,best smith,best,50,1,sweeper,expansion,friendly,Q3_NE,1.0,2.027502,chosen_action,,0.0,0.0,0.0,0.193113,0.4178,0.0,2.027502,pressured,concentrated_inbound,2,Q3_NE,3,4,104,145.0,0.7172,1.504
train,without_mine,best smith,best,50,1,sweeper,expansion,enemy,Q2_NW,0.666417,2.937456,chosen_action,,0.0,0.18,0.005487,0.321173,0.419733,0.0,2.937456,pressured,concentrated_inbound,2,Q3_NE,3,4,104,145.0,0.7172,1.504
train,without_mine,best smith,smith,50,0,expander,expansion,enemy,Q1_SW,0.41222,3.812072,chosen_action,,0.0,0.18,0.221595,0.553535,0.358213,0.0,3.812072,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,best smith,best,60,1,expander,expansion,enemy,Q2_NW,1.0,2.757345,chosen_action,,0.0,0.0,0.0,0.284487,0.351538,0.0,2.757345,pressured,concentrated_inbound,1,Q1_SW,3,4,152,124.0,1.2258,8.172
train,without_mine,best smith,smith,60,0,expander,expansion,enemy,Q1_SW,0.558042,4.684318,chosen_action,,0.0,0.18,0.049019,0.803178,0.560511,0.0,4.684318,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,best smith,smith,70,0,expander,expansion,friendly,Q2_NW,0.338875,2.541905,chosen_action,,0.0,0.18,0.113524,0.40036,0.4304,0.0,2.541905,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best smith,smith,70,0,expander,expansion,enemy,Q1_SW,0.535979,4.081844,chosen_action,,0.0,0.18,0.116594,0.614085,0.4504,0.0,4.081844,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,best smith,best,80,1,expander,expansion,friendly,Q2_NW,0.741226,2.034389,chosen_action,,0.0,0.112801,0.0,0.194565,0.42032,0.0,2.034389,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best smith,best,80,1,expander,expansion,enemy,Q2_NW,1.0,2.605038,chosen_action,,0.0,0.085292,0.0,0.237776,0.32176,0.0,2.605038,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best smith,best,80,1,expander,expansion,friendly,Q0_SE,1.0,1.955573,chosen_action,,0.0,0.0,0.003661,0.177948,0.39148,0.0,1.955573,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best smith,best,80,1,expander,expansion,friendly,Q1_SW,1.0,1.838498,chosen_action,,0.0,0.0,0.0,0.153264,0.34864,0.0,1.838498,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best smith,smith,80,0,expander,expansion,enemy,Q1_SW,0.572935,4.822267,chosen_action,,0.0,0.18,0.4,0.868367,0.546804,0.0,4.822267,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,intruder,0,1,expander,initiation,neutral,Q0_SE,0.564647,1.913414,chosen_action,,0.0,0.154419,0.4,0.136127,0.4346,0.0,1.913414,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,smith,0,0,expander,initiation,neutral,Q2_NW,0.206087,1.913414,chosen_action,,0.0,0.164896,0.4,0.136127,0.4346,0.0,1.913414,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,intruder,70,1,expander,attack,enemy,Q3_NE,1.0,2.943283,chosen_action,,0.0,0.0,0.0,0.307389,0.448556,0.0,2.943283,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,intruder,70,1,expander,attack,enemy,Q2_NW,0.972782,2.97408,chosen_action,,0.0,0.18,0.104274,0.307741,0.470742,0.0,2.97408,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,intruder,70,1,sweeper,attack,enemy,Q2_NW,0.471317,2.333004,chosen_action,,0.0,0.18,0.102495,0.196101,0.194342,0.0,2.333004,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,intruder,70,1,expander,attack,neutral,Q1_SW,0.718397,1.413135,chosen_action,,0.0,0.062475,0.066397,0.054172,0.20972,0.0,1.413135,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,smith,70,0,feeder,attack,neutral,Q1_SW,0.227736,2.183517,chosen_action,,0.0,0.18,0.027232,0.23101,0.465996,0.0,2.183517,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,intruder,80,1,expander,attack,enemy,Q3_NE,1.0,2.329566,chosen_action,,0.0,0.0,0.0,0.179696,0.22096,0.0,2.329566,pressured,concentrated_inbound,6,Q3_NE,3,4,76,56.0,1.3571,6.802
train,without_mine,intruder smith,intruder,80,1,expander,attack,enemy,Q2_NW,0.528712,2.942802,chosen_action,,0.0,0.18,0.024295,0.301698,0.458316,0.0,2.942802,pressured,concentrated_inbound,6,Q3_NE,3,4,76,56.0,1.3571,6.802
train,without_mine,intruder smith,intruder,80,1,expander,attack,enemy,Q3_NE,0.879124,2.218774,chosen_action,,0.0,0.18,0.099782,0.17986,0.1386,0.0,2.218774,pressured,concentrated_inbound,6,Q3_NE,3,4,76,56.0,1.3571,6.802
train,without_mine,intruder smith,intruder,80,1,expander,attack,neutral,Q1_SW,0.42081,1.774148,chosen_action,,0.0,0.18,0.020275,0.106764,0.38364,0.0,1.774148,pressured,concentrated_inbound,6,Q3_NE,3,4,76,56.0,1.3571,6.802
train,without_mine,intruder smith,smith,80,0,expander,attack,enemy,Q3_NE,0.453502,3.92085,chosen_action,,0.0,0.18,0.004429,0.586284,0.380569,0.0,3.92085,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,smith,80,0,expander,attack,neutral,Q3_NE,0.256547,1.709598,chosen_action,,0.0,0.166123,0.010941,0.132648,0.289809,0.0,1.709598,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,smith,80,0,expander,attack,enemy,Q1_SW,0.605428,4.476995,chosen_action,,0.0,0.18,0.017882,0.763104,0.478182,0.0,4.476995,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,intruder,100,1,expander,established,friendly,Q2_NW,1.0,1.829315,chosen_action,,0.0,0.054001,0.0,0.151328,0.34528,0.0,1.829315,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,intruder,100,1,expander,established,friendly,Q1_SW,1.0,1.895888,chosen_action,,0.0,0.0,0.0,0.165364,0.36964,0.0,1.895888,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder smith,smith,100,0,feeder,attack,enemy,Q3_NE,0.293986,3.291455,chosen_action,,0.95,0.18,0.006794,0.410389,0.227053,0.0,3.291455,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,best,0,1,anchor,initiation,neutral,Q0_SE,0.651209,1.775678,chosen_action,,0.0,0.170073,0.0,0.107087,0.3842,0.0,1.775678,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,0,0,anchor,initiation,neutral,Q2_NW,0.211267,1.775678,chosen_action,,0.0,0.170073,0.0,0.107087,0.3842,0.0,1.775678,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,best,10,1,anchor,initiation,neutral,Q3_NE,0.968678,1.83323,chosen_action,,0.0,0.003017,0.0,0.142744,0.36344,0.0,1.83323,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,10,0,anchor,initiation,neutral,Q2_NW,0.347499,3.011859,chosen_action,,0.0,0.18,0.014553,0.291915,0.30464,1.0,3.011859,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,best,20,1,expander,expansion,neutral,Q3_NE,0.785773,1.99223,chosen_action,,0.0,0.18,0.163469,0.152744,0.46344,0.0,1.99223,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,best,30,1,expander,expansion,neutral,Q0_SE,1.0,2.042733,chosen_action,,0.0,0.0,0.0,0.163392,0.48192,0.0,2.042733,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,best,30,1,expander,expansion,unknown,unknown,0.0,1.0,chosen_action,,0.95,0.18,0.127917,0.0,0.0,0.0,1.0,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,30,0,expander,expansion,neutral,Q0_SE,0.201411,2.561729,chosen_action,,0.95,0.18,0.347209,0.340965,0.550676,0.0,2.561729,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,best,40,1,expander,expansion,neutral,Q1_SW,1.0,2.053914,chosen_action,,0.0,0.129838,0.0,0.164208,0.488751,0.0,2.053914,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,50,0,expander,expansion,neutral,Q1_SW,0.251597,1.477663,chosen_action,,0.0,0.036657,0.01542,0.083779,0.204884,0.0,1.477663,pressured,concentrated_inbound,17,Q1_SW,2,3,154,72.0,2.1389,8.334
train,without_mine,best 1200,1200,50,0,expander,expansion,neutral,Q2_NW,0.20051,2.337914,chosen_action,,0.0,0.18,0.4,0.293944,0.46848,0.0,2.337914,pressured,concentrated_inbound,17,Q1_SW,2,3,154,72.0,2.1389,8.334
train,without_mine,best 1200,1200,50,0,expander,expansion,enemy,Q1_SW,0.391804,3.459164,chosen_action,,0.0,0.18,0.153412,0.503447,0.185844,0.0,3.459164,pressured,concentrated_inbound,17,Q1_SW,2,3,154,72.0,2.1389,8.334
train,without_mine,best 1200,best,60,1,expander,expansion,neutral,Q1_SW,0.849263,1.833068,chosen_action,,0.0,0.18,0.079429,0.119187,0.4052,0.0,1.833068,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,60,0,expander,expansion,enemy,Q3_NE,0.354033,3.087821,chosen_action,,0.0,0.18,0.108661,0.363866,0.15892,0.0,3.087821,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,best,70,1,expander,expansion,neutral,Q3_NE,0.920578,1.941726,chosen_action,,0.0,0.18,0.022143,0.142096,0.44496,0.0,1.941726,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,best,70,1,expander,expansion,friendly,Q0_SE,0.662058,1.557831,chosen_action,,0.0,0.061152,0.145088,0.117612,0.20412,0.0,1.557831,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,best,70,1,expander,expansion,neutral,Q3_NE,0.122722,1.941726,chosen_action,,0.95,0.18,0.067632,0.142096,0.44496,0.0,1.941726,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,best 1200,1200,70,0,attacker,attack,enemy,Q0_SE,0.569731,4.221566,chosen_action,,0.0,0.18,0.036011,0.663768,0.465573,0.0,4.221566,overtake_window,overtake_window,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,0,1,expander,initiation,neutral,Q0_SE,0.830386,1.723644,chosen_action,,0.0,0.044189,0.219989,0.096116,0.36516,0.0,1.723644,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,0,0,expander,initiation,neutral,Q2_NW,0.241728,1.723644,chosen_action,,0.0,0.044189,0.219989,0.096116,0.36516,0.0,1.723644,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,10,0,anchor,expansion,neutral,Q2_NW,0.257732,1.954735,chosen_action,,0.0,0.081937,0.0,0.144839,0.44972,0.0,1.954735,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,10,0,expander,expansion,neutral,Q2_NW,0.191652,1.410839,chosen_action,,0.0,0.0,0.310265,0.053688,0.20888,0.0,1.410839,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,1200,20,0,expander,expansion,neutral,Q3_NE,0.222277,1.905463,chosen_action,,0.0,0.18,0.295072,0.171874,0.36516,0.0,1.905463,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,40,1,expander,expansion,neutral,Q0_SE,0.899094,1.735122,chosen_action,,0.0,0.145406,0.051546,0.098536,0.36936,0.0,1.735122,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,50,1,sweeper,established,neutral,Q2_NW,0.969917,1.735122,chosen_action,,0.0,0.059981,0.066148,0.098536,0.36936,0.0,1.735122,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,50,1,expander,established,neutral,Q0_SE,0.348738,1.679424,chosen_action,,0.0,0.18,0.279645,0.110316,0.30716,0.0,1.679424,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,60,1,expander,established,neutral,Q3_NE,0.939033,2.272431,chosen_action,,0.0,0.18,0.046472,0.207612,0.573453,0.0,2.272431,cash_in,cash_in,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,60,1,expander,established,neutral,Q1_SW,0.294977,1.424613,chosen_action,,0.0,0.18,0.060506,0.056592,0.21392,0.0,1.424613,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,80,1,sweeper,attack,enemy,Q3_NE,1.0,2.38007,chosen_action,,0.0,0.0,0.0,0.190344,0.23944,0.0,2.38007,chasing_leader,leader_target,,,0,0,0,0.0,0.0,0.0
train,without_mine,intruder 1200,intruder,90,1,expander,established,friendly,Q3_NE,1.0,1.835437,chosen_action,,0.0,0.0,0.0,0.152619,0.34752,0.0,1.835437,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder,best,10,1,attacker,established,neutral,Q3_NE,0.830494,1.426908,chosen_action,,0.0,0.18,0.045286,0.057076,0.21476,0.0,1.426908,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder,intruder,10,0,attacker,established,neutral,Q1_SW,0.210722,1.426908,chosen_action,,0.0,0.18,0.045286,0.057076,0.21476,0.0,1.426908,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder,best,50,1,expander,attack,neutral,Q3_NE,0.833558,1.50714,chosen_action,,0.0,0.18,0.052646,0.070726,0.249924,0.0,1.50714,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder,intruder,50,0,expander,attack,friendly,Q2_NW,0.344669,3.217554,chosen_action,,0.0,0.18,0.158319,0.367046,0.32344,1.0,3.217554,neutral,neutral,,,0,0,0,0.0,0.0,0.0
train,without_mine,best intruder,intruder,120,0,attacker,attack,enemy,Q2_NW,0.540365,3.69647,chosen_action,,0.0,0.026413,0.0,0.527423,0.319004,0.0,3.69647,pressured,concentrated_inbound,15,Q2_NW,2,2,283,66.0,4.2879,3.851
